archivo,id_interaccion,agente,duracion_seg,duracion_min,rango_duracion,fecha,es_dia_promo,motivo_principal,motivos_detectados,tiene_saludo,tiene_identificacion,tiene_cierre_correcto,despedida_abrupta,score_calidad,planes_ofrecidos,cantidad_planes,primer_plan,ofrece_fibra,ofrece_equipo,menciona_promo,objeciones,cantidad_objeciones,manejo_objeciones,competencia,sentimiento,tiene_queja,queja_resuelta,resultado,es_venta,es_continuacion,es_rechazo,hay_transferencia,hay_escalacion,es_retencion,cross_sell,turnos_agente,turnos_cliente,total_turnos
amza24_1_260115145816427_ACD_06893_transcripcion.json,260115145816427_ACD_06893,MZA 24,73,1.2,1-3 min,15/01,True,no_identificado,,False,False,False,False,25,,0,,False,False,False,,0,,claro,positivo,False,False,sin_cierre_claro,False,False,False,False,False,False,,1,4,5
amza24_1_260116103203902_ACD_05733_transcripcion.json,260116103203902_ACD_05733,MZA 24,93,1.6,1-3 min,16/01,True,no_identificado,,False,False,False,False,25,8gb,1,8gb,False,False,False,,0,,"claro, otra_empresa",neutro,False,False,sin_cierre_claro,False,False,False,False,False,False,,5,2,7
amza24_1_260116103654995_ACD_26341_transcripcion.json,260116103654995_ACD_26341,MZA 24,158,2.6,1-3 min,16/01,True,no_identificado,,False,False,False,False,25,8gb,1,8gb,False,False,False,,0,,"claro, otra_empresa",positivo,False,False,sin_cierre_claro,False,False,False,False,False,False,,3,10,13
amza24_1_260116104317573_MIT_01971_transcripcion.json,260116104317573_MIT_01971,MZA 24,243,4.0,3-5 min,16/01,True,no_identificado,,False,False,False,False,25,"4gb, 8gb",2,4gb,False,False,True,,0,beneficios,"claro, otra_empresa",positivo,False,False,continuacion,False,True,False,False,False,False,,14,10,24
amza24_1_260116105858384_ACD_09043_transcripcion.json,260116105858384_ACD_09043,MZA 24,61,1.0,1-3 min,16/01,True,no_identificado,,True,False,False,False,50,,0,,False,False,True,,0,,claro,positivo,False,False,sin_cierre_claro,False,False,False,False,False,False,,3,3,6
amza24_1_260116115803752_ACD_14423_transcripcion.json,260116115803752_ACD_14423,MZA 24,152,2.5,1-3 min,16/01,True,no_identificado,,False,False,True,False,50,,0,,True,False,False,,0,,claro,positivo,False,False,sin_cierre_claro,False,False,False,False,False,False,,9,6,15
amza24_1_260116121126356_ACD_42679_transcripcion.json,260116121126356_ACD_42679,MZA 24,299,5.0,3-5 min,16/01,True,no_identificado,,False,False,False,False,25,"4gb, 8gb",2,4gb,False,True,True,sin_interes,1,,"claro, otra_empresa",positivo,False,False,rechazo,False,False,True,False,False,True,,8,12,20
amza24_1_260116124117461_ACD_79597_transcripcion.json,260116124117461_ACD_79597,MZA 24,803,13.4,> 8 min,16/01,True,no_identificado,,False,False,False,False,25,"4gb, 8gb",2,4gb,False,False,True,,0,beneficios,"claro, personal, otra_empresa",positivo,False,False,sin_cierre_claro,False,False,False,False,False,True,,35,42,77
amza24_1_260116134440684_ACD_91553_transcripcion.json,260116134440684_ACD_91553,MZA 24,161,2.7,1-3 min,16/01,True,no_identificado,,False,False,False,False,25,8gb,1,8gb,False,False,True,,0,,"claro, otra_empresa",positivo,False,False,continuacion,False,True,False,False,False,True,,11,10,21
amza24_1_260116135430035_ACD_29407_transcripcion.json,260116135430035_ACD_29407,MZA 24,84,1.4,1-3 min,16/01,True,no_identificado,,False,False,False,False,25,8gb,1,8gb,False,False,False,,0,,claro,positivo,False,False,sin_cierre_claro,False,False,False,False,False,False,,3,9,12
amza24_1_260116141917419_ACD_22333_transcripcion.json,260116141917419_ACD_22333,MZA 24,148,2.5,1-3 min,16/01,True,no_identificado,,False,False,False,False,25,8gb,1,8gb,False,False,True,,0,,"claro, otra_empresa",positivo,False,False,sin_cierre_claro,False,False,False,True,False,True,,9,9,18
amza24_1_260116143242678_ACD_63763_transcripcion.json,260116143242678_ACD_63763,MZA 24,189,3.1,3-5 min,16/01,True,no_identificado,,True,False,False,False,50,,0,,False,False,True,mala_experiencia,1,,"claro, otra_empresa",positivo,False,False,sin_cierre_claro,False,False,False,True,False,False,,7,4,11
amza24_1_260116144541234_ACD_07857_transcripcion.json,260116144541234_ACD_07857,MZA 24,73,1.2,1-3 min,16/01,True,no_identificado,,False,False,False,False,25,,0,,False,False,False,,0,,"claro, otra_empresa",positivo,False,False,rechazo,False,False,True,False,False,False,,2,5,7
amza24_1_260116150547492_MIT_01993_transcripcion.json,260116150547492_MIT_01993,MZA 24,179,3.0,1-3 min,16/01,True,no_identificado,,False,False,False,False,25,"8gb, 15gb",2,8gb,False,False,False,,0,,claro,mixto,True,False,queja_no_resuelta,False,False,False,False,False,False,,10,12,22
amza25_1_260112101606081_ACD_46947_transcripcion.json,260112101606081_ACD_46947,MZA 25,153,2.5,1-3 min,12/01,False,no_identificado,,True,False,False,False,50,,0,,False,False,False,,0,,claro,positivo,False,False,sin_cierre_claro,False,False,False,False,False,False,,7,10,17
amza25_1_260112102952008_MIT_01989_transcripcion.json,260112102952008_MIT_01989,MZA 25,64,1.1,1-3 min,12/01,False,no_identificado,,True,False,False,False,50,,0,,False,False,False,,0,,,positivo,False,False,sin_cierre_claro,False,False,False,False,False,False,,6,4,10
amza25_1_260112103139477_MIT_01995_transcripcion.json,260112103139477_MIT_01995,MZA 25,742,12.4,> 8 min,12/01,False,no_identificado,,True,False,True,False,75,"4gb, 8gb",2,4gb,False,False,True,,0,,"claro, personal, otra_empresa",positivo,False,False,venta,True,True,False,False,False,False,,36,39,75
amza25_1_260112113744461_MIT_01982_transcripcion.json,260112113744461_MIT_01982,MZA 25,1065,17.8,> 8 min,12/01,False,no_identificado,,True,False,False,False,50,4gb,1,4gb,False,False,False,,0,,"claro, otra_empresa",positivo,False,False,venta,True,True,False,False,False,False,,40,66,106
amza25_1_260112141442492_ACD_09995_transcripcion.json,260112141442492_ACD_09995,MZA 25,83,1.4,1-3 min,12/01,False,no_identificado,,True,False,False,False,50,,0,,False,False,False,,0,,"claro, otra_empresa",positivo,False,False,sin_cierre_claro,False,False,False,False,False,False,,3,7,10
amza25_1_260113130319737_ACD_46317_transcripcion.json,260113130319737_ACD_46317,MZA 25,79,1.3,1-3 min,13/01,True,no_identificado,,True,False,False,False,50,,0,,False,False,False,,0,,"claro, otra_empresa",positivo,False,False,sin_cierre_claro,False,False,False,False,False,False,,5,5,10
amza25_1_260113134102288_ACD_68825_transcripcion.json,260113134102288_ACD_68825,MZA 25,67,1.1,1-3 min,13/01,True,no_identificado,,True,False,False,False,50,,0,,False,False,False,,0,,claro,positivo,False,False,sin_cierre_claro,False,False,False,False,False,False,,2,7,9
amza25_1_260114121203338_ACD_08347_transcripcion.json,260114121203338_ACD_08347,MZA 25,79,1.3,1-3 min,14/01,True,no_identificado,,False,False,False,False,25,,0,,False,False,False,,0,,,neutro,False,False,sin_cierre_claro,False,False,False,False,False,False,,2,2,4
amza26_1_260112104425372_ACD_54627_transcripcion.json,260112104425372_ACD_54627,MZA 26,236,3.9,3-5 min,12/01,False,no_identificado,,True,False,False,False,50,,0,,False,False,False,,0,,"claro, personal",positivo,False,False,sin_cierre_claro,False,False,False,False,False,False,,11,16,27
amza26_1_260112114113352_MIT_01954_transcripcion.json,260112114113352_MIT_01954,MZA 26,855,14.2,> 8 min,12/01,False,no_identificado,,True,False,False,False,50,"4gb, 8gb",2,4gb,True,False,True,precio_alto,1,"beneficios, empatia","claro, personal, otra_empresa",positivo,False,False,venta,True,False,False,True,False,True,,45,46,91
amza26_1_260112115910821_MIT_01988_transcripcion.json,260112115910821_MIT_01988,MZA 26,85,1.4,1-3 min,12/01,False,no_identificado,,False,False,False,False,25,,0,,False,False,False,sin_interes,1,,,positivo,False,False,continuacion,False,True,True,False,False,False,,2,5,7
amza26_1_260112135410330_ACD_35481_transcripcion.json,260112135410330_ACD_35481,MZA 26,129,2.1,1-3 min,12/01,False,no_identificado,,True,False,False,False,50,,0,,False,False,True,,0,,"claro, otra_empresa",positivo,False,False,sin_cierre_claro,False,False,False,False,False,False,,13,8,21
amza26_1_260112141905916_ACD_23967_transcripcion.json,260112141905916_ACD_23967,MZA 26,89,1.5,1-3 min,12/01,False,no_identificado,,True,False,False,False,50,,0,,False,False,False,,0,,claro,positivo,False,False,continuacion,False,True,False,False,False,False,,6,7,13
amza26_1_260112142157728_ACD_33011_transcripcion.json,260112142157728_ACD_33011,MZA 26,68,1.1,1-3 min,12/01,False,no_identificado,,True,False,False,False,50,,0,,False,False,False,,0,,claro,positivo,False,False,sin_cierre_claro,False,False,False,False,False,False,,2,4,6
amza26_1_260112142849103_ACD_56459_transcripcion.json,260112142849103_ACD_56459,MZA 26,66,1.1,1-3 min,12/01,False,no_identificado,,True,False,False,False,50,,0,,False,False,False,,0,,claro,positivo,False,False,sin_cierre_claro,False,False,False,False,False,False,,5,10,15
amza26_1_260113132014836_MIT_01973_transcripcion.json,260113132014836_MIT_01973,MZA 26,1642,27.4,> 8 min,13/01,True,no_identificado,,True,False,True,False,75,"4gb, 8gb",2,4gb,True,False,True,,0,,"claro, otra_empresa",positivo,False,False,venta,True,True,False,True,False,False,,80,95,175
amza26_1_260113142813197_ACD_32737_transcripcion.json,260113142813197_ACD_32737,MZA 26,128,2.1,1-3 min,13/01,True,no_identificado,,True,False,False,False,50,,0,,True,False,False,,0,,"claro, otra_empresa",positivo,False,False,sin_cierre_claro,False,False,False,False,False,False,,7,6,13
amza26_1_260113143855320_ACD_68969_transcripcion.json,260113143855320_ACD_68969,MZA 26,211,3.5,3-5 min,13/01,True,no_identificado,,True,False,False,True,25,,0,,False,False,False,,0,,,neutro,False,False,sin_cierre_claro,False,False,False,False,False,False,,4,3,7
amza26_1_260113145530017_ACD_29711_transcripcion.json,260113145530017_ACD_29711,MZA 26,74,1.2,1-3 min,13/01,True,no_identificado,,True,False,False,False,50,,0,,False,True,False,,0,,claro,neutro,False,False,sin_cierre_claro,False,False,False,False,False,False,,9,3,12
amza26_1_260114143259502_ACD_59513_transcripcion.json,260114143259502_ACD_59513,MZA 26,147,2.5,1-3 min,14/01,True,no_identificado,,True,False,False,False,50,,0,,False,False,False,precio_alto,1,,claro,positivo,False,False,sin_cierre_claro,False,False,False,False,False,False,,8,13,21
amza26_1_260114143627597_ACD_68391_transcripcion.json,260114143627597_ACD_68391,MZA 26,87,1.4,1-3 min,14/01,True,no_identificado,,True,False,False,False,50,,0,,False,False,False,,0,,"claro, otra_empresa",positivo,False,False,sin_cierre_claro,False,False,False,False,False,False,,1,4,5
amza26_1_260114144736525_ACD_02295_transcripcion.json,260114144736525_ACD_02295,MZA 26,854,14.2,> 8 min,14/01,True,problema_servicio,problema_servicio,True,False,False,False,50,"4gb, 8gb",2,4gb,False,False,True,,0,,"claro, personal, otra_empresa",mixto,True,False,continuacion,False,True,False,False,False,False,,42,48,90
amza26_1_260115112041263_ACD_66325_transcripcion.json,260115112041263_ACD_66325,MZA 26,132,2.2,1-3 min,15/01,True,no_identificado,,True,False,False,False,50,,0,,False,False,False,,0,,,positivo,False,False,rechazo,False,False,True,False,False,False,,3,4,7
amza26_1_260115113211004_ACD_06211_transcripcion.json,260115113211004_ACD_06211,MZA 26,134,2.2,1-3 min,15/01,True,problema_servicio,problema_servicio,True,False,False,False,50,,0,,False,False,False,,0,,claro,positivo,True,False,queja_no_resuelta,False,False,False,False,False,False,,3,8,11
amza26_1_260115114429433_ACD_50435_transcripcion.json,260115114429433_ACD_50435,MZA 26,158,2.6,1-3 min,15/01,True,no_identificado,,True,False,False,False,50,,0,,False,False,False,,0,,claro,positivo,False,False,sin_cierre_claro,False,False,False,False,False,False,,4,10,14
amza26_1_260115135022935_ACD_76987_transcripcion.json,260115135022935_ACD_76987,MZA 26,79,1.3,1-3 min,15/01,True,no_identificado,,True,False,False,False,50,,0,,False,False,False,,0,,,positivo,False,False,continuacion,False,True,False,False,False,False,,6,3,9
amza26_1_260115140619200_ACD_33833_transcripcion.json,260115140619200_ACD_33833,MZA 26,146,2.4,1-3 min,15/01,True,no_identificado,,True,False,False,False,50,,0,,False,False,False,precio_alto,1,,"claro, personal, otra_empresa",mixto,False,False,sin_cierre_claro,False,False,False,False,False,False,,8,12,20
amza26_1_260115141228896_ACD_58677_transcripcion.json,260115141228896_ACD_58677,MZA 26,74,1.2,1-3 min,15/01,True,no_identificado,,True,False,False,False,50,,0,,False,False,True,,0,,claro,positivo,False,False,sin_cierre_claro,False,False,False,False,False,False,,3,4,7
amza26_1_260115141931407_ACD_83909_transcripcion.json,260115141931407_ACD_83909,MZA 26,62,1.0,1-3 min,15/01,True,no_identificado,,True,False,False,False,50,,0,,False,False,False,,0,,"claro, otra_empresa",positivo,False,False,sin_cierre_claro,False,False,False,False,False,False,,5,6,11
amza26_1_260115143531522_ACD_37757_transcripcion.json,260115143531522_ACD_37757,MZA 26,111,1.9,1-3 min,15/01,True,problema_servicio,problema_servicio,True,False,False,False,50,,0,,False,False,False,,0,,otra_empresa,positivo,False,False,sin_cierre_claro,False,False,False,False,False,False,,11,9,20
amza26_1_260116102313809_ACD_69179_transcripcion.json,260116102313809_ACD_69179,MZA 26,119,2.0,1-3 min,16/01,True,no_identificado,,False,False,False,False,25,,0,,False,False,False,,0,,claro,positivo,False,False,sin_cierre_claro,False,False,False,False,False,False,,7,5,12
amza26_1_260116111352275_ACD_62553_transcripcion.json,260116111352275_ACD_62553,MZA 26,241,4.0,3-5 min,16/01,True,no_identificado,,True,False,True,False,75,,0,,False,False,True,,0,,"claro, personal, otra_empresa",mixto,False,False,continuacion,False,True,False,False,False,False,,8,10,18
amza26_1_260116115748739_ACD_13757_transcripcion.json,260116115748739_ACD_13757,MZA 26,212,3.5,3-5 min,16/01,True,problema_servicio,problema_servicio,True,False,False,False,50,,0,,False,True,False,,0,,claro,positivo,False,False,rechazo,False,False,True,False,False,False,,8,17,25
amza26_1_260116121638922_ACD_50069_transcripcion.json,260116121638922_ACD_50069,MZA 26,1232,20.5,> 8 min,16/01,True,no_identificado,,True,False,False,False,50,,0,,False,False,True,precio_alto,1,,"claro, personal, otra_empresa",positivo,False,False,continuacion,False,True,False,False,False,False,,48,74,122
amza26_1_260116142612590_ACD_42055_transcripcion.json,260116142612590_ACD_42055,MZA 26,92,1.5,1-3 min,16/01,True,no_identificado,,True,False,False,False,50,,0,,False,False,False,,0,,"claro, personal",positivo,False,False,sin_cierre_claro,False,False,False,False,False,False,,5,7,12
amza26_1_260116145103893_ACD_28083_transcripcion.json,260116145103893_ACD_28083,MZA 26,155,2.6,1-3 min,16/01,True,no_identificado,,True,False,False,False,50,,0,,False,False,False,,0,,"claro, otra_empresa",mixto,False,False,sin_cierre_claro,False,False,False,True,False,False,,9,9,18
amza26_1_260116145642295_ACD_45979_transcripcion.json,260116145642295_ACD_45979,MZA 26,92,1.5,1-3 min,16/01,True,no_identificado,,False,False,False,False,25,,0,,False,False,True,,0,,"claro, otra_empresa",positivo,False,False,sin_cierre_claro,False,False,False,False,False,False,linea_adicional,3,2,5
amza27_1_260112103743770_ACD_24119_transcripcion.json,260112103743770_ACD_24119,MZA 27,106,1.8,1-3 min,12/01,False,no_identificado,,False,False,False,False,25,,0,,True,False,False,,0,,"claro, personal, otra_empresa",positivo,False,False,sin_cierre_claro,False,False,False,False,False,False,,1,5,6
amza27_1_260112104216791_ACD_45787_transcripcion.json,260112104216791_ACD_45787,MZA 27,130,2.2,1-3 min,12/01,False,no_identificado,,False,False,False,False,25,,0,,False,False,False,,0,,,neutro,False,False,sin_cierre_claro,False,False,False,False,False,False,,2,6,8
amza27_1_260112104718330_ACD_66879_transcripcion.json,260112104718330_ACD_66879,MZA 27,105,1.8,1-3 min,12/01,False,no_identificado,,False,False,False,False,25,,0,,False,False,False,,0,,claro,positivo,False,False,sin_cierre_claro,False,False,False,False,False,False,,3,8,11
amza27_1_260112105611856_ACD_04147_transcripcion.json,260112105611856_ACD_04147,MZA 27,115,1.9,1-3 min,12/01,False,no_identificado,,True,False,False,False,50,,0,,False,False,False,,0,,"claro, personal, otra_empresa",positivo,False,False,continuacion,False,True,False,False,False,False,,6,6,12
amza27_1_260112105920374_ACD_15825_transcripcion.json,260112105920374_ACD_15825,MZA 27,180,3.0,3-5 min,12/01,False,no_identificado,,False,False,False,False,25,"4gb, 8gb",2,4gb,False,False,True,,0,,otra_empresa,positivo,False,False,sin_cierre_claro,False,False,False,False,False,False,,7,10,17
amza27_1_260112112716963_ACD_22507_transcripcion.json,260112112716963_ACD_22507,MZA 27,557,9.3,> 8 min,12/01,False,no_identificado,,False,False,False,False,25,4gb,1,4gb,True,False,True,,0,empatia,"claro, otra_empresa",mixto,True,False,rechazo,False,False,True,False,False,False,,14,19,33
amza27_1_260112115316026_ACD_15513_transcripcion.json,260112115316026_ACD_15513,MZA 27,72,1.2,1-3 min,12/01,False,no_identificado,,False,False,False,False,25,,0,,False,False,False,,0,,"claro, otra_empresa",positivo,False,False,sin_cierre_claro,False,False,False,False,False,False,,1,4,5
amza27_1_260112120637681_ACD_52257_transcripcion.json,260112120637681_ACD_52257,MZA 27,177,3.0,1-3 min,12/01,False,no_identificado,,False,False,False,False,25,,0,,False,False,False,,0,,claro,positivo,False,False,sin_cierre_claro,False,False,False,False,False,False,,2,8,10
amza27_1_260112121632153_ACD_82639_transcripcion.json,260112121632153_ACD_82639,MZA 27,70,1.2,1-3 min,12/01,False,no_identificado,,False,False,False,False,25,,0,,False,True,True,,0,,claro,positivo,False,False,sin_cierre_claro,False,False,False,False,False,False,,2,2,4
amza27_1_260114141429169_ACD_05029_transcripcion.json,260114141429169_ACD_05029,MZA 27,82,1.4,1-3 min,14/01,True,no_identificado,,True,False,False,False,50,,0,,False,False,False,,0,,"claro, otra_empresa",positivo,False,False,sin_cierre_claro,False,False,False,False,False,False,,3,1,4
amza27_1_260114142037171_ACD_23483_transcripcion.json,260114142037171_ACD_23483,MZA 27,84,1.4,1-3 min,14/01,True,no_identificado,,False,False,False,False,25,,0,,False,False,False,consultar,1,,claro,positivo,False,False,sin_cierre_claro,False,False,False,False,False,False,,4,4,8
amza27_1_260114142300711_ACD_30475_transcripcion.json,260114142300711_ACD_30475,MZA 27,244,4.1,3-5 min,14/01,True,no_identificado,,True,False,False,False,50,,0,,False,False,True,,0,,"claro, otra_empresa",positivo,False,False,sin_cierre_claro,False,False,False,False,False,False,,5,9,14
